user_id,age,gender,location,registration_date,activity_level,activity,avg_price,favorite_category,days_since_last
102,-1.0460560810168085,1,67,2024-06-26 10:25:45.743084,0.4696141261577952,14.0,-0.30776578083033007,1,-0.3338123130971133
103,-0.9691186954960889,1,67,2023-12-07 10:25:45.743084,0.4696141261577952,12.0,-0.5637624826469331,8,-0.5761449492457449
104,-1.2768682375789673,0,35,2024-09-23 10:25:45.743084,-0.36599819796639577,10.0,0.5735023268164511,4,-0.38766401001903145
105,-0.8921813099753693,1,13,2024-12-19 10:25:45.743084,-0.36599819796639577,7.0,-0.32407571443168764,9,0.4201114438097408
106,-0.507494382371771,1,44,2024-08-05 10:25:45.743084,-1.2016105220905866,4.0,-0.7090783888501387,7,0.12392711073919098
107,0.4157542438768645,0,13,2024-01-11 10:25:45.743084,-1.2016105220905866,3.0,1.5246958026402544,4,0.9855542614898813
108,-0.6613691534132103,1,31,2024-06-08 10:25:45.743084,0.4696141261577952,13.0,0.812753139723123,1,0.0970012622782319
109,-0.5844317678924907,0,44,2025-06-07 10:25:45.743084,-1.2016105220905866,6.0,0.03992882065914878,8,-0.3338123130971133
110,-0.8152439244546495,0,35,2024-09-22 10:25:45.743084,1.3052264502819861,16.0,-1.0887380028125027,6,-0.36073816155807237
111,-1.6615551651825655,2,67,2024-06-09 10:25:45.743084,1.3052264502819861,21.0,0.17058037661850547,8,-0.4684415554019086
112,-0.8152439244546495,0,31,2025-09-06 10:25:45.743084,1.3052264502819861,22.0,-0.09321719123212326,3,-0.629996646167663
113,-0.73830653893393,1,75,2025-03-30 10:25:45.743084,1.3052264502819861,24.0,0.39986417274879227,0,-0.41458985847999047
114,0.723503785959743,0,67,2024-12-14 10:25:45.743084,-0.36599819796639577,6.0,-0.8146568940362061,9,2.304920836076876
115,-0.8921813099753693,0,75,2025-08-24 10:25:45.743084,1.3052264502819861,14.0,0.19930536920209893,4,-0.44151570694094955
116,-0.5844317678924907,2,59,2025-02-16 10:25:45.743084,-1.2016105220905866,4.0,0.16050930359236723,7,0.04314956535631376
117,-0.8152439244546495,1,75,2024-03-30 10:25:45.743084,-1.2016105220905866,2.0,-1.2838885117802403,6,2.008736503006326
118,-1.5076803941411263,1,69,2024-08-02 10:25:45.743084,0.4696141261577952,14.0,-0.5451759015388893,6,0.7970733222631678
119,-0.045870069247453286,0,67,2024-03-26 10:25:45.743084,-1.2016105220905866,3.0,-0.7417452526790056,1,-0.4684415554019086
120,-0.27668222580961216,1,75,2024-07-14 10:25:45.743084,2.140838774406177,23.0,-0.7856082011346506,6,-0.5222932523238268
121,-0.27668222580961216,0,31,2025-06-01 10:25:45.743084,0.4696141261577952,10.0,0.3744372443949985,4,-0.5222932523238268
122,-1.353805623099687,1,69,2025-05-09 10:25:45.743084,0.4696141261577952,16.0,-1.4242840933486682,0,-0.25303476771423605
123,0.10800470179398597,1,67,2024-07-31 10:25:45.743084,-1.2016105220905866,2.0,-0.043686828385851285,8,-0.4684415554019086
124,-1.6615551651825655,1,67,2025-06-25 10:25:45.743084,0.4696141261577952,11.0,0.876609649767639,4,-0.22610891925327697
125,-0.4305569968510514,1,13,2025-01-16 10:25:45.743084,-1.2016105220905866,5.0,0.27989237795916533,4,-0.38766401001903145
126,0.5696290149183038,0,75,2025-06-24 10:25:45.743084,1.3052264502819861,15.0,0.8814366602736792,4,-0.3338123130971133
127,-1.353805623099687,0,59,2024-12-17 10:25:45.743084,-1.2016105220905866,5.0,-0.3930185024010377,7,-0.11840552540944069
128,-1.122993466537528,1,69,2024-11-09 10:25:45.743084,0.4696141261577952,16.0,0.5863409984227234,7,-0.44151570694094955
129,-0.73830653893393,0,59,2024-06-16 10:25:45.743084,-1.2016105220905866,6.0,-1.2552004618181993,8,-0.5492191007847859
130,-1.122993466537528,1,75,2024-03-25 10:25:45.743084,-1.2016105220905866,3.0,-1.2139392945690515,7,-0.27996061617519513
131,-1.6615551651825655,0,75,2025-04-09 10:25:45.743084,-0.36599819796639577,7.0,-0.708825168222662,1,-0.4684415554019086
132,-0.73830653893393,1,59,2025-03-24 10:25:45.743084,-1.2016105220905866,3.0,3.580015854952689,4,0.2047046561220682
133,-1.4307430086204067,0,13,2024-02-06 10:25:45.743084,0.4696141261577952,13.0,0.8298961708075916,4,-0.3338123130971133
134,-0.507494382371771,0,67,2023-12-23 10:25:45.743084,-1.2016105220905866,6.0,0.21283291548399755,5,-0.41458985847999047
135,-1.353805623099687,0,75,2024-02-25 10:25:45.743084,-0.36599819796639577,10.0,1.6491392211919358,5,-0.3338123130971133
136,0.1849420873147056,0,13,2024-04-09 10:25:45.743084,0.4696141261577952,15.0,0.36196298369265373,7,-0.3068864646361542
137,-1.2768682375789673,0,67,2025-08-08 10:25:45.743084,-1.2016105220905866,3.0,-1.6664209406499455,0,0.3124080499659045
138,-0.9691186954960889,2,31,2024-04-16 10:25:45.743084,-0.36599819796639577,11.0,0.3028837651475319,3,-0.36073816155807237
139,-0.27668222580961216,0,34,2025-10-01 10:25:45.743084,1.3052264502819861,22.0,0.8212960874383336,4,-0.629996646167663
140,-1.5076803941411263,0,75,2025-01-10 10:25:45.743084,-1.2016105220905866,3.0,-0.07219156812449282,1,3.893545895273461
141,-0.6613691534132103,0,33,2025-07-07 10:25:45.743084,-1.2016105220905866,6.0,0.3492877364239397,3,-0.010702131565604392
142,0.03106731627326634,1,34,2024-01-09 10:25:45.743084,-0.36599819796639577,5.0,0.4054965430325878,0,-0.5222932523238268
143,-1.6615551651825655,0,69,2024-12-03 10:25:45.743084,-0.36599819796639577,9.0,-0.6875116137274881,0,-0.17225722233135884
144,-0.6613691534132103,1,35,2024-11-29 10:25:45.743084,-0.36599819796639577,9.0,1.060912208380948,3,-0.629996646167663
145,-0.5844317678924907,0,33,2025-07-07 10:25:45.743084,-0.36599819796639577,8.0,-0.9441811155030609,0,-0.4953674038628677
146,-0.27668222580961216,0,69,2025-02-26 10:25:45.743084,0.4696141261577952,16.0,1.709635768494791,5,-0.5492191007847859
147,-1.5076803941411263,0,33,2025-04-29 10:25:45.743084,-1.2016105220905866,5.0,-1.2663751839725141,6,2.358772532998794
148,-1.584617779661846,1,33,2024-07-19 10:25:45.743084,-0.36599819796639577,4.0,0.3152509560148449,4,-0.14533137387039977
149,-0.4305569968510514,1,75,2025-05-24 10:25:45.743084,-0.36599819796639577,6.0,-1.222175161034649,1,0.15085295920015004
150,-0.5844317678924907,0,31,2023-11-16 10:25:45.743084,0.4696141261577952,6.0,1.119760245753638,4,1.9279589576234486
151,-0.5844317678924907,0,69,2025-10-01 10:25:45.743084,2.140838774406177,19.0,-0.0522893152982477,3,-0.629996646167663
152,-0.5844317678924907,1,31,2024-03-01 10:25:45.743084,-0.36599819796639577,5.0,-1.5938431857710798,1,0.7970733222631678
153,-1.1999308520582477,1,34,2025-10-03 10:25:45.743084,2.140838774406177,28.0,-0.6910765767073022,8,-0.629996646167663
154,-0.6613691534132103,0,44,2025-05-07 10:25:45.743084,-0.36599819796639577,9.0,-0.36433787213851515,7,0.016223716895354682
155,-0.5844317678924907,0,67,2024-08-04 10:25:45.743084,-1.2016105220905866,3.0,0.30614109259125283,7,-0.010702131565604392
156,-1.1999308520582477,1,13,2025-08-22 10:25:45.743084,-1.2016105220905866,3.0,2.4183986096503505,5,0.33933389842686357
157,0.3388168583561449,1,31,2024-10-18 10:25:45.743084,-0.36599819796639577,7.0,-1.1770911338970018,1,-0.5492191007847859
158,-0.507494382371771,1,35,2024-02-27 10:25:45.743084,-0.36599819796639577,7.0,1.9551063366700887,5,2.2510691391549575
159,-1.5076803941411263,2,44,2024-08-31 10:25:45.743084,-1.2016105220905866,6.0,1.314969266690006,5,-0.5761449492457449
160,-0.3536196113303318,1,44,2025-01-23 10:25:45.743084,-0.36599819796639577,9.0,0.661743285605445,4,-0.27996061617519513
161,-1.353805623099687,1,75,2024-04-14 10:25:45.743084,-0.36599819796639577,8.0,2.1669166235271446,4,1.2278868976385129
162,-0.27668222580961216,1,69,2025-02-11 10:25:45.743084,-1.2016105220905866,2.0,0.06812586109422672,6,-0.4953674038628677
163,-0.045870069247453286,1,13,2023-11-08 10:25:45.743084,-1.2016105220905866,,,10,
164,-1.2768682375789673,0,67,2024-07-31 10:25:45.743084,1.3052264502819861,26.0,-0.1303061967370795,7,-0.44151570694094955
165,-0.19974484028889256,1,69,2025-03-31 10:25:45.743084,-0.36599819796639577,12.0,1.4285234032923801,5,0.12392711073919098
166,-0.507494382371771,1,67,2024-05-05 10:25:45.743084,0.4696141261577952,8.0,0.5744303348224118,4,-0.1991830707923179
167,-0.27668222580961216,1,59,2025-04-07 10:25:45.743084,0.4696141261577952,15.0,-0.7204982884282506,0,-0.4684415554019086
168,0.4157542438768645,1,69,2024-02-21 10:25:45.743084,-0.36599819796639577,12.0,0.32017250817344023,0,-0.36073816155807237
169,-0.8921813099753693,1,44,2025-08-06 10:25:45.743084,-1.2016105220905866,1.0,-1.0107791926927254,7,1.7664038668576942
170,-1.2768682375789673,0,35,2024-09-05 10:25:45.743084,-0.36599819796639577,8.0,-1.2882855020941963,0,-0.09147967694848161
171,-1.353805623099687,0,67,2025-08-20 10:25:45.743084,0.4696141261577952,18.0,0.22750537128194256,4,-0.5492191007847859
172,-1.2768682375789673,0,75,2025-04-07 10:25:45.743084,-0.36599819796639577,7.0,-0.2694866781082731,4,-0.36073816155807237
173,-0.8152439244546495,0,69,2025-07-20 10:25:45.743084,-1.2016105220905866,1.0,-1.4105591495462273,1,0.7162957768802906
174,-0.5844317678924907,0,69,2024-05-26 10:25:45.743084,-1.2016105220905866,4.0,-1.5852750695255706,0,0.7162957768802906
175,-0.5844317678924907,1,75,2024-04-09 10:25:45.743084,1.3052264502819861,20.0,-0.6466043006774388,7,-0.4684415554019086
176,-0.27668222580961216,0,33,2024-11-21 10:25:45.743084,-0.36599819796639577,9.0,-0.516686125900117,1,-0.3068864646361542
177,-0.73830653893393,0,67,2024-04-18 10:25:45.743084,0.4696141261577952,9.0,-0.9653553557872114,1,-0.5222932523238268
178,0.10800470179398597,0,69,2025-05-10 10:25:45.743084,-0.36599819796639577,10.0,1.5135145336922466,4,-0.5492191007847859
179,-0.9691186954960889,0,34,2025-05-01 10:25:45.743084,1.3052264502819861,20.0,0.3441930215721686,9,-0.5761449492457449
180,0.8773785570011823,1,59,2023-11-05 10:25:45.743084,-0.36599819796639577,5.0,1.9811618273626124,4,-0.629996646167663
181,-0.3536196113303318,0,69,2025-07-10 10:25:45.743084,-0.36599819796639577,10.0,-0.8512207368107383,1,-0.603070797706704
182,-1.2768682375789673,0,75,2024-10-01 10:25:45.743084,1.3052264502819861,9.0,0.9053429321224673,4,-0.3338123130971133
183,-1.4307430086204067,2,34,2025-03-19 10:25:45.743084,0.4696141261577952,7.0,-0.7533807755836726,1,0.5278148376535771
184,-0.507494382371771,1,67,2023-11-24 10:25:45.743084,-1.2016105220905866,6.0,2.3106776662282997,6,0.15085295920015004
185,-0.8921813099753693,1,59,2024-02-27 10:25:45.743084,-1.2016105220905866,4.0,-1.3711212643405366,0,-0.3338123130971133
186,-0.3536196113303318,1,75,2024-11-10 10:25:45.743084,0.4696141261577952,9.0,-0.031479240413261896,4,-0.629996646167663
187,-0.507494382371771,0,13,2024-09-14 10:25:45.743084,1.3052264502819861,16.0,-0.6552944327903985,7,0.4201114438097408
188,-0.8152439244546495,1,75,2024-07-07 10:25:45.743084,-0.36599819796639577,8.0,-1.0257058823124092,0,-0.1991830707923179
189,-1.2768682375789673,1,33,2024-01-03 10:25:45.743084,0.4696141261577952,20.0,1.0142776510951708,4,-0.603070797706704
190,-1.6615551651825655,2,34,2024-07-08 10:25:45.743084,0.4696141261577952,13.0,2.222482283195398,5,-0.3338123130971133
191,-1.0460560810168085,1,75,2025-06-07 10:25:45.743084,-0.36599819796639577,9.0,-0.8475458032844887,7,-0.5492191007847859
192,-0.27668222580961216,0,35,2024-01-24 10:25:45.743084,0.4696141261577952,14.0,2.5712040478381697,4,-0.3338123130971133
193,-0.6613691534132103,1,33,2024-01-31 10:25:45.743084,-1.2016105220905866,6.0,1.324350822051851,3,-0.06455382848752254
194,-1.5076803941411263,0,59,2025-03-16 10:25:45.743084,2.140838774406177,19.0,-0.205573186277778,7,-0.5761449492457449
195,-0.6613691534132103,0,67,2024-01-14 10:25:45.743084,0.4696141261577952,13.0,0.7963760835007169,4,-0.603070797706704
196,-0.507494382371771,0,75,2025-05-03 10:25:45.743084,0.4696141261577952,19.0,0.46418034776841127,7,-0.5492191007847859
197,-1.353805623099687,0,67,2024-03-12 10:25:45.743084,-0.36599819796639577,6.0,-0.5085255475619873,4,0.3931855953487817
198,-0.6613691534132103,1,75,2024-03-15 10:25:45.743084,-1.2016105220905866,6.0,-0.4377252471707288,2,-0.4684415554019086
199,-0.73830653893393,1,69,2025-09-10 10:25:45.743084,-0.36599819796639577,4.0,0.45644565558840555,4,-0.629996646167663
200,-1.5076803941411263,1,67,2025-03-05 10:25:45.743084,0.4696141261577952,13.0,-0.5938773559343781,1,0.07007541381727282
201,-0.5844317678924907,0,67,2025-05-20 10:25:45.743084,0.4696141261577952,7.0,-1.2125279929001231,7,-0.3338123130971133
202,-0.4305569968510514,0,44,2024-04-22 10:25:45.743084,-0.36599819796639577,7.0,-0.026389264193116418,3,-0.38766401001903145
203,-0.12280745476817291,1,33,2024-08-02 10:25:45.743084,0.4696141261577952,7.0,0.6938403445689744,7,0.0970012622782319
204,-0.12280745476817291,0,34,2025-04-28 10:25:45.743084,1.3052264502819861,18.0,-1.2208221570047948,6,-0.41458985847999047
205,-1.6615551651825655,1,35,2025-07-18 10:25:45.743084,-1.2016105220905866,2.0,-1.7946464419179824,0,0.8239991707241269
206,-1.353805623099687,0,75,2025-01-11 10:25:45.743084,-0.36599819796639577,6.0,0.15799697151273884,7,0.15085295920015004
207,-0.4305569968510514,2,35,2024-06-08 10:25:45.743084,0.4696141261577952,15.0,-0.17284328371701077,8,-0.06455382848752254
208,-0.4305569968510514,1,44,2025-05-10 10:25:45.743084,-0.36599819796639577,9.0,1.657800847474024,5,-0.38766401001903145
209,-0.4305569968510514,0,31,2025-10-11 10:25:45.743084,0.4696141261577952,13.0,-0.3939745357199991,0,-0.629996646167663
210,1.569815026687659,1,31,2024-05-28 10:25:45.743084,-0.36599819796639577,10.0,-0.4088977505030302,8,-0.22610891925327697
